date 	 GPStime 	 temp 	 humidtiy 	 pression 	 windSpeed 	 windDir 	 lat 	 lng 	 alt 	 nbtSat 	 isValid 	 tCpu 	 tSens 	 battery 	 fan 
110621	488182.00	26.03	57.46	968.07	0.00	RC	46.521511	6.567287	409.50	12	1	27.75	25.37	4.01	0
110621	488183.00	26.03	57.47	968.13	0.00	RC	46.521511	6.567288	409.70	12	1	27.75	25.37	4.00	0
110621	488184.00	26.06	57.44	968.12	0.00	RC	46.521511	6.567290	410.00	12	1	27.75	25.37	4.00	0
110621	488185.00	26.06	57.47	968.11	0.00	RC	46.521511	6.567291	410.20	12	1	27.75	25.37	4.01	0
110621	488186.00	26.04	57.51	968.13	0.00	RC	46.521511	6.567293	410.40	12	1	27.75	25.37	4.01	0
110621	488187.00	26.04	57.59	968.07	0.00	RC	46.521510	6.567294	410.50	12	1	27.75	25.37	4.01	0
110621	488188.00	26.03	57.59	968.03	0.00	RC	46.521509	6.567294	410.50	12	1	27.75	25.37	4.01	0
110621	488189.00	26.04	57.68	968.00	0.00	RC	46.521509	6.567295	410.60	12	1	27.75	25.37	4.01	0
110621	488190.00	26.01	57.76	968.05	0.00	RC	46.521508	6.567296	410.70	12	1	27.75	25.37	4.01	0
110621	488191.00	26.01	57.78	968.09	0.00	RC	46.521507	6.567296	410.70	12	1	27.75	25.37	4.00	0
110621	488192.00	26.03	57.76	968.08	0.00	RC	46.521506	6.567296	410.90	12	1	27.75	25.37	4.00	0
110621	488193.00	26.01	57.69	968.08	0.00	RC	46.521505	6.567296	411.00	12	1	27.75	25.37	3.99	0
110621	488194.00	26.01	57.61	968.08	0.00	RC	46.521504	6.567296	411.00	12	1	27.75	25.37	4.00	0
110621	488195.00	26.03	57.56	968.10	0.00	RC	46.521503	6.567296	411.10	12	1	27.75	25.37	3.99	0
110621	488196.00	26.04	57.51	968.11	0.00	RC	46.521502	6.567296	411.30	12	1	27.75	25.37	3.99	0
110621	488197.00	26.01	57.49	968.14	0.00	RC	46.521501	6.567296	411.50	12	1	27.75	25.37	4.00	0
110621	488198.00	26.01	57.52	968.10	0.00	RC	46.521499	6.567295	411.70	12	1	27.75	25.37	4.00	0
110621	488199.00	26.00	57.55	968.05	0.00	RC	46.521498	6.567295	411.90	11	1	27.75	25.37	3.99	0
110621	488200.00	26.01	57.52	968.09	0.00	RC	46.521497	6.567294	412.10	11	1	27.75	25.37	4.00	0
110621	488201.00	26.00	57.62	968.10	0.00	RC	46.521495	6.567294	412.30	11	1	27.75	25.37	4.00	0
110621	488202.00	26.01	57.66	968.13	0.00	RC	46.521494	6.567293	412.30	11	1	27.75	25.36	4.00	0
110621	488203.00	26.03	57.79	968.12	0.00	RC	46.521492	6.567293	412.30	11	1	27.75	25.36	4.00	0
110621	488204.00	26.00	57.80	968.08	0.00	RC	46.521491	6.567292	412.30	11	1	27.75	25.37	3.99	0
110621	488205.00	25.99	57.88	968.10	0.00	RC	46.521489	6.567292	412.40	11	1	27.75	25.37	3.99	0
110621	488206.00	26.01	57.88	968.13	0.00	RC	46.521488	6.567291	412.40	11	1	27.75	25.36	3.99	0
110621	488207.00	26.01	57.78	968.14	0.00	RC	46.521488	6.567291	412.20	12	1	27.75	25.35	4.00	0
110621	488208.00	26.03	57.70	968.09	0.00	RC	46.521487	6.567291	412.20	12	1	27.75	25.36	4.00	0
110621	488209.00	26.01	57.69	968.10	0.00	RC	46.521486	6.567291	412.20	12	1	27.75	25.37	3.99	0
110621	488210.00	26.01	57.63	968.16	0.00	RC	46.521486	6.567291	412.10	12	1	27.75	25.37	3.99	0
110621	488211.00	26.01	57.59	968.16	0.00	RC	46.521486	6.567291	412.00	12	1	27.75	25.36	3.99	0
110621	488212.00	26.00	57.49	968.14	0.00	RC	46.521486	6.567290	411.80	12	1	27.75	25.36	3.99	0
110621	488213.00	26.01	57.51	968.15	0.00	RC	46.521486	6.567290	411.80	12	1	27.75	25.37	4.00	0
110621	488214.00	26.00	57.42	968.13	0.00	RC	46.521486	6.567290	411.80	12	1	27.75	25.37	4.00	0
110621	488215.00	26.01	57.46	968.09	0.00	RC	46.521486	6.567290	411.80	12	1	27.75	25.37	4.00	0
110621	488216.00	25.97	57.49	968.08	0.00	RC	46.521487	6.567289	411.80	12	1	27.75	25.37	4.00	0
110621	488217.00	26.00	57.43	968.08	0.00	RC	46.521487	6.567289	411.70	12	1	27.75	25.37	4.00	0
110621	488218.00	26.00	57.49	968.08	0.00	RC	46.521488	6.567288	411.80	12	1	27.75	25.37	4.00	0
110621	488219.00	26.00	57.61	968.11	0.00	RC	46.521489	6.567287	411.80	12	1	27.75	25.37	4.00	0
110621	488220.00	25.99	57.74	968.10	0.00	RC	46.521489	6.567286	411.90	12	1	27.75	25.36	4.00	0
110621	488221.00	25.96	58.05	968.13	0.00	RC	46.521489	6.567285	412.00	12	1	27.75	25.35	4.00	0
110621	488222.00	25.99	58.26	968.17	0.00	RC	46.521489	6.567284	412.00	12	1	27.75	25.35	4.01	0
110621	488223.00	26.01	58.49	968.12	0.00	RC	46.521490	6.567283	411.90	12	1	27.75	25.36	4.01	0
110621	488224.00	25.97	58.61	968.05	0.00	RC	46.521493	6.567282	411.60	11	1	27.75	25.36	4.00	0
110621	488226.00	26.00	58.70	968.04	0.00	RC	46.521495	6.567281	411.50	11	1	27.75	25.35	4.00	0
110621	488227.00	25.99	58.78	968.09	0.00	RC	46.521496	6.567279	411.40	11	1	27.75	25.35	4.00	0
110621	488228.00	26.00	58.77	968.07	0.00	RC	46.521498	6.567278	411.10	11	1	27.75	25.35	4.01	0
110621	488229.00	26.00	58.79	968.08	0.00	RC	46.521500	6.567277	411.00	11	1	27.75	25.35	4.01	0
110621	488230.00	25.96	58.83	968.12	0.00	RC	46.521500	6.567276	410.80	11	1	27.75	25.36	4.00	0
110621	488231.00	25.97	58.68	968.08	0.00	RC	46.521502	6.567274	410.70	12	1	27.75	25.37	4.01	0
110621	488232.00	26.00	58.63	968.06	0.00	RC	46.521503	6.567272	410.40	12	1	27.75	25.36	4.00	0
110621	488233.00	25.99	58.44	968.06	0.00	RC	46.521504	6.567270	410.20	12	1	27.75	25.35	4.00	0
110621	488234.00	25.97	58.17	968.09	0.00	RC	46.521506	6.567268	410.00	12	1	27.75	25.32	4.01	0
110621	488235.00	25.96	57.94	968.09	0.00	RC	46.521507	6.567265	409.90	12	1	27.75	25.31	4.01	0
110621	488236.00	25.99	57.70	968.04	0.00	RC	46.521509	6.567263	409.70	12	1	27.75	25.31	4.01	0
110621	488237.00	26.00	57.52	968.04	0.00	RC	46.521511	6.567260	409.20	12	1	27.75	25.29	4.00	0
110621	488238.00	25.97	57.38	968.12	0.00	RC	46.521512	6.567257	408.90	12	1	27.75	25.27	4.00	0
110621	488239.00	25.97	57.24	968.12	0.00	RC	46.521514	6.567254	408.60	12	1	27.75	25.27	4.00	0
110621	488240.00	25.96	57.20	968.03	0.00	RC	46.521516	6.567251	408.30	12	1	27.75	25.26	4.01	0
110621	488241.00	25.97	57.11	968.07	0.00	RC	46.521517	6.567248	408.10	12	1	27.75	25.25	4.00	0
110621	488242.00	25.96	57.08	968.11	0.00	RC	46.521519	6.567245	407.80	12	1	27.75	25.25	4.00	0
110621	488243.00	25.95	57.05	968.15	0.00	RC	46.521520	6.567243	407.50	12	1	27.75	25.26	4.00	0
110621	488244.00	25.96	57.00	968.20	0.00	RC	46.521522	6.567242	407.20	12	1	27.75	25.26	4.01	0
110621	488245.00	25.96	56.98	968.15	0.00	RC	46.521523	6.567240	406.90	12	1	27.75	25.25	4.00	0
110621	488246.00	25.96	56.92	968.12	0.00	RC	46.521524	6.567238	406.60	12	1	27.75	25.25	4.00	0
110621	488247.00	25.96	56.89	968.13	0.00	RC	46.521525	6.567235	406.40	12	1	27.75	25.25	4.00	0
110621	488248.00	25.95	56.85	968.11	0.00	RC	46.521525	6.567234	406.20	12	1	27.75	25.25	4.00	0
110621	488249.00	25.96	56.84	968.07	0.00	RC	46.521525	6.567232	406.10	12	1	27.75	25.25	4.00	0
110621	488250.00	25.97	56.70	968.13	0.00	RC	46.521525	6.567230	405.80	12	1	27.75	25.25	4.00	0
110621	488251.00	25.93	56.65	968.11	0.00	RC	46.521525	6.567229	405.60	12	1	27.75	25.25	4.01	0
110621	488252.00	25.93	56.57	968.08	0.00	RC	46.521525	6.567227	405.40	12	1	27.75	25.25	4.01	0
110621	488253.00	25.95	56.53	968.08	0.00	RC	46.521525	6.567226	405.30	12	1	27.75	25.25	4.01	0
110621	488254.00	25.96	56.52	968.07	0.00	RC	46.521525	6.567224	405.20	12	1	27.75	25.25	4.01	0
110621	488255.00	25.95	56.51	968.16	0.00	RC	46.521525	6.567223	405.10	12	1	27.75	25.25	4.01	0
110621	488256.00	25.96	56.49	968.13	0.00	RC	46.521526	6.567222	404.90	12	1	27.75	25.25	4.01	0
110621	488257.00	25.96	56.48	968.04	0.00	RC	46.521527	6.567220	404.70	12	1	27.75	25.25	4.00	0
110621	488258.00	25.95	56.38	968.06	0.00	RC	46.521527	6.567219	404.50	12	1	27.75	25.25	4.00	0
110621	488259.00	25.95	56.39	968.10	0.00	RC	46.521527	6.567217	404.30	12	1	27.75	25.25	4.01	0
110621	488260.00	25.93	56.34	968.15	0.00	RC	46.521528	6.567215	404.10	12	1	27.75	25.25	4.01	0
110621	488261.00	25.95	56.32	968.15	0.00	RC	46.521528	6.567214	403.90	12	1	27.75	25.25	4.00	0
110621	488262.00	25.93	56.33	968.11	0.00	RC	46.521529	6.567213	403.70	12	1	27.75	25.25	4.00	0
110621	488263.00	25.93	56.30	968.07	0.00	RC	46.521529	6.567212	403.40	12	1	27.75	25.25	4.01	0
110621	488264.00	25.93	56.32	967.98	0.00	RC	46.521529	6.567211	403.20	12	1	27.75	25.25	4.01	0
110621	488265.00	25.95	56.48	968.05	0.00	RC	46.521529	6.567210	403.10	12	1	27.75	25.25	4.01	0
110621	488266.00	25.95	56.56	968.11	0.00	RC	46.521528	6.567210	402.90	12	1	27.75	25.25	4.00	0
110621	488267.00	25.93	56.66	968.06	0.00	RC	46.521528	6.567210	402.80	12	1	27.75	25.25	4.00	0
110621	488268.00	25.92	56.79	968.07	0.00	RC	46.521527	6.567210	402.70	12	1	27.75	25.25	4.01	0
110621	488269.00	25.93	56.87	968.10	0.00	RC	46.521527	6.567210	402.60	12	1	27.75	25.25	4.01	0
110621	488270.00	25.95	57.07	968.08	0.00	RC	46.521527	6.567211	402.60	12	1	27.75	25.25	4.01	0
110621	488271.00	25.93	57.19	968.11	0.00	RC	46.521526	6.567211	402.40	12	1	27.75	25.25	4.00	0
110621	488272.00	25.93	57.25	968.14	0.00	RC	46.521525	6.567212	402.30	12	1	27.75	25.25	4.00	0
110621	488273.00	25.92	57.35	968.08	0.00	RC	46.521525	6.567212	402.30	12	1	27.75	25.25	4.00	0
110621	488274.00	25.93	57.46	968.09	0.00	RC	46.521524	6.567213	402.20	12	1	27.75	25.25	4.00	0
110621	488275.00	25.92	57.58	968.18	0.00	RC	46.521524	6.567214	402.10	12	1	27.75	25.25	4.01	0
110621	488276.00	25.90	57.58	968.12	0.00	RC	46.521525	6.567215	402.10	12	1	27.75	25.25	4.00	0
110621	488277.00	25.92	57.61	968.02	0.00	RC	46.521525	6.567215	402.10	12	1	27.75	25.25	4.00	0
110621	488278.00	25.92	57.61	968.07	0.00	RC	46.521525	6.567215	402.10	12	1	27.75	25.25	4.01	0
110621	488279.00	25.92	57.60	968.14	0.00	RC	46.521525	6.567215	402.10	12	1	27.75	25.25	4.00	0
110621	488280.00	25.92	57.64	968.12	0.00	RC	46.521525	6.567216	402.10	12	1	27.75	25.25	4.00	0
110621	488281.00	25.92	57.64	968.10	0.00	RC	46.521524	6.567216	402.20	12	1	27.75	25.25	4.00	0
110621	488282.00	25.92	57.67	968.12	0.00	RC	46.521524	6.567217	402.20	12	1	27.75	25.25	4.00	0
110621	488283.00	25.90	57.64	968.09	0.00	RC	46.521523	6.567218	402.30	12	1	27.75	25.25	4.00	0
110621	488284.00	25.89	57.58	968.11	0.00	RC	46.521523	6.567219	402.40	12	1	27.75	25.25	4.01	0
110621	488285.00	25.90	57.52	968.14	0.00	RC	46.521522	6.567219	402.50	12	1	27.75	25.25	4.00	0
110621	488286.00	25.89	57.47	968.10	0.00	RC	46.521522	6.567220	402.60	12	1	27.75	25.25	4.00	0
110621	488287.00	25.92	57.43	968.08	0.00	RC	46.521521	6.567221	402.80	12	1	27.75	25.25	4.01	0
110621	488288.00	25.90	57.40	968.06	0.00	RC	46.521521	6.567221	402.80	12	1	27.75	25.25	4.01	0
110621	488289.00	25.89	57.36	968.05	0.00	RC	46.521521	6.567221	402.90	12	1	27.75	25.25	4.00	0
110621	488290.00	25.89	57.27	968.04	0.00	RC	46.521521	6.567221	403.00	12	1	27.75	25.25	4.01	0
110621	488291.00	25.90	57.30	968.02	0.00	RC	46.521521	6.567221	403.10	12	1	27.75	25.25	4.01	0
110621	488292.00	25.89	57.30	967.99	0.00	RC	46.521521	6.567221	403.30	12	1	27.75	25.25	4.00	0
110621	488293.00	25.90	57.27	968.01	0.00	RC	46.521521	6.567221	403.60	12	1	27.75	25.25	3.99	0
110621	488294.00	25.89	57.36	968.07	0.00	RC	46.521521	6.567221	403.80	12	1	27.75	25.25	3.99	0
110621	488295.00	25.90	57.40	968.07	0.00	RC	46.521521	6.567221	404.00	12	1	27.75	25.25	4.00	0
110621	488296.00	25.90	57.50	968.07	0.00	RC	46.521521	6.567222	404.30	12	1	27.75	25.25	3.99	0
110621	488297.00	25.86	57.56	968.04	0.00	RC	46.521521	6.567222	404.50	12	1	27.75	25.25	3.99	0
110621	488298.00	25.88	57.65	968.06	0.00	RC	46.521521	6.567222	404.60	12	1	27.75	25.25	3.99	0
110621	488299.00	25.90	57.70	968.06	0.00	RC	46.521520	6.567222	404.80	12	1	27.75	25.25	3.99	0
110621	488300.00	25.88	57.84	968.03	0.00	RC	46.521520	6.567222	404.90	12	1	27.75	25.25	3.99	0
110621	488301.00	25.89	57.92	968.05	0.00	RC	46.521520	6.567222	405.00	12	1	27.75	25.25	3.99	0
110621	488302.00	25.88	57.78	968.12	0.00	RC	46.521520	6.567221	405.20	12	1	27.75	25.25	3.99	0
110621	488303.00	25.86	57.53	968.09	0.00	RC	46.521520	6.567220	405.30	12	1	27.75	25.25	3.99	0
110621	488304.00	25.86	57.32	968.02	0.00	RC	46.521520	6.567219	405.40	12	1	27.75	25.25	3.99	0
110621	488305.00	25.90	57.10	968.05	0.00	RC	46.521521	6.567218	405.40	12	1	27.75	25.25	3.99	0
110621	488306.00	25.86	56.86	968.06	0.00	RC	46.521521	6.567218	405.50	12	1	27.75	25.25	3.99	0
110621	488307.00	25.88	56.66	968.10	0.00	RC	46.521521	6.567217	405.50	12	1	27.75	25.25	4.00	0
110621	488308.00	25.88	56.56	968.13	0.00	RC	46.521521	6.567215	405.50	12	1	27.75	25.25	3.99	0
110621	488309.00	25.89	56.33	968.14	0.00	RC	46.521521	6.567215	405.60	12	1	27.75	25.25	3.99	0
110621	488310.00	25.89	56.15	968.11	0.00	RC	46.521521	6.567214	405.60	12	1	27.75	25.25	3.99	0
110621	488311.00	25.86	56.01	968.05	0.00	RC	46.521521	6.567214	405.60	12	1	27.75	25.24	3.99	0
110621	488312.00	25.89	55.87	968.07	0.00	RC	46.521521	6.567213	405.70	12	1	27.75	25.24	3.99	0
110621	488313.00	25.85	55.74	968.07	0.00	RC	46.521520	6.567213	405.70	12	1	27.75	25.25	3.99	0
110621	488314.00	25.86	55.74	968.05	0.00	RC	46.521519	6.567213	405.80	12	1	27.75	25.25	4.00	0
110621	488315.00	25.86	55.83	968.12	0.00	RC	46.521519	6.567213	405.80	12	1	27.75	25.25	4.00	0
110621	488316.00	25.83	55.94	968.13	0.00	RC	46.521519	6.567212	405.90	12	1	27.75	25.25	4.00	0
110621	488317.00	25.86	56.23	968.12	0.00	RC	46.521518	6.567212	406.00	12	1	27.75	25.25	4.00	0
110621	488318.00	25.86	56.46	968.08	0.00	RC	46.521518	6.567212	406.10	12	1	27.75	25.25	4.00	0
110621	488319.00	25.83	56.69	968.04	0.00	RC	46.521518	6.567213	406.30	12	1	27.75	25.25	4.00	0
110621	488320.00	25.88	56.86	968.03	0.00	RC	46.521517	6.567213	406.50	12	1	27.75	25.25	4.00	0
110621	488321.00	25.86	56.95	968.06	0.00	RC	46.521517	6.567214	406.70	12	1	27.75	25.25	4.00	0
110621	488322.00	25.85	56.98	968.11	0.00	RC	46.521516	6.567214	406.90	12	1	27.75	25.25	4.00	0
110621	488323.00	25.85	57.07	968.10	0.00	RC	46.521515	6.567215	407.00	12	1	27.75	25.25	4.00	0
110621	488324.00	25.86	57.12	968.11	0.00	RC	46.521515	6.567215	407.10	12	1	27.75	25.24	4.00	0
110621	488325.00	25.86	57.11	968.10	0.00	RC	46.521514	6.567215	407.20	12	1	27.75	25.24	4.01	0
110621	488326.00	25.85	57.13	968.08	0.00	RC	46.521514	6.567215	407.40	12	1	27.75	25.25	4.00	0
110621	488327.00	25.85	57.09	968.08	0.00	RC	46.521514	6.567216	407.50	12	1	27.75	25.25	4.00	0
110621	488328.00	25.85	57.09	968.06	0.00	RC	46.521513	6.567217	407.70	12	1	27.75	25.24	4.00	0
110621	488329.00	25.86	57.07	968.06	0.00	RC	46.521512	6.567218	407.90	12	1	27.75	25.23	4.01	0
110621	488330.00	25.86	57.06	968.06	0.00	RC	46.521511	6.567219	408.10	12	1	27.75	25.21	4.00	0
110621	488331.00	25.85	57.07	968.10	0.00	RC	46.521510	6.567221	408.20	12	1	27.75	25.20	4.00	0
110621	488332.00	25.85	57.01	968.12	0.00	RC	46.521509	6.567222	408.50	12	1	27.75	25.21	4.00	0
110621	488334.00	25.83	57.11	968.06	0.00	RC	46.521508	6.567224	408.60	12	1	27.75	25.23	4.00	0
110621	488335.00	25.83	57.11	968.05	0.00	RC	46.521507	6.567225	408.80	12	1	27.75	25.21	4.00	0
110621	488336.00	25.82	57.19	968.08	0.00	RC	46.521507	6.567226	408.80	12	1	27.75	25.21	4.00	0
110621	488337.00	25.82	57.17	968.12	0.00	RC	46.521507	6.567227	408.90	12	1	27.75	25.21	4.00	0
110621	488338.00	25.85	56.98	968.16	0.00	RC	46.521507	6.567228	409.10	12	1	27.75	25.21	4.00	0
110621	488339.00	25.83	56.67	968.11	0.00	RC	46.521507	6.567229	409.30	12	1	27.75	25.21	4.00	0
110621	488340.00	25.83	56.41	968.11	0.00	RC	46.521506	6.567230	409.60	12	1	27.75	25.21	4.00	0
110621	488341.00	25.80	56.15	968.09	0.00	RC	46.521506	6.567230	409.70	12	1	27.75	25.21	4.00	0
110621	488342.00	25.85	55.98	968.05	0.00	RC	46.521507	6.567230	409.70	12	1	27.75	25.23	4.00	0
110621	488343.00	25.83	56.00	968.11	0.00	RC	46.521508	6.567230	409.70	12	1	27.75	25.25	4.00	0
110621	488344.00	25.82	55.95	968.13	0.00	RC	46.521509	6.567230	409.60	12	1	27.75	25.25	4.01	0
110621	488345.00	25.83	55.98	968.07	0.00	RC	46.521509	6.567230	409.80	12	1	27.75	25.24	4.00	0
110621	488346.00	25.82	56.08	968.05	0.00	RC	46.521510	6.567230	410.10	12	1	27.75	25.21	4.00	0
110621	488347.00	25.82	56.20	968.04	0.00	RC	46.521510	6.567230	410.30	12	1	27.75	25.23	4.01	0
110621	488348.00	25.82	56.23	968.07	0.00	RC	46.521511	6.567231	410.50	12	1	27.75	25.25	4.01	0
110621	488349.00	25.85	56.34	968.11	0.00	RC	46.521512	6.567231	410.70	12	1	27.75	25.25	4.00	0
110621	488350.00	25.83	56.46	968.08	0.00	RC	46.521512	6.567231	410.80	12	1	27.75	25.20	4.00	0
110621	488351.00	25.80	56.60	968.07	0.00	RC	46.521512	6.567232	411.00	12	1	27.75	25.15	4.01	0
110621	488352.00	25.82	56.64	968.09	0.00	RC	46.521512	6.567233	411.20	12	1	27.75	25.15	4.00	0
110621	488353.00	25.82	56.72	968.08	0.00	RC	46.521512	6.567233	411.40	12	1	27.75	25.16	4.00	0
110621	488354.00	25.80	56.83	968.08	0.00	RC	46.521512	6.567232	410.90	12	1	27.75	25.15	4.00	0
110621	488355.00	25.80	56.89	968.12	0.00	RC	46.521511	6.567232	410.60	12	1	27.75	25.12	4.00	0
110621	488356.00	25.80	56.98	968.08	0.00	RC	46.521510	6.567232	410.40	12	1	27.75	25.12	4.00	0
110621	488357.00	25.80	57.10	968.07	0.00	RC	46.521509	6.567233	410.50	12	1	27.75	25.12	4.00	0
110621	488358.00	25.80	57.20	968.12	0.00	RC	46.521508	6.567234	410.50	12	1	27.75	25.12	4.00	0
110621	488359.00	25.83	57.43	968.14	0.00	RC	46.521507	6.567235	410.60	12	1	27.75	25.12	4.01	0
110621	488360.00	25.82	57.50	968.16	0.00	RC	46.521506	6.567236	410.70	12	1	27.75	25.12	4.00	0
110621	488361.00	25.80	57.57	968.14	0.00	RC	46.521505	6.567237	410.80	12	1	27.75	25.12	4.00	0
110621	488362.00	25.79	57.66	968.11	0.00	RC	46.521504	6.567238	410.80	12	1	27.75	25.12	4.00	0
110621	488363.00	25.80	57.72	968.12	0.00	RC	46.521504	6.567238	410.90	12	1	27.75	25.12	4.00	0
110621	488364.00	25.80	57.74	968.17	0.00	RC	46.521503	6.567239	410.90	12	1	27.75	25.12	4.00	0
110621	488365.00	25.79	57.76	968.12	0.00	RC	46.521502	6.567241	410.90	12	1	27.75	25.12	4.00	0
110621	488366.00	25.80	57.76	968.11	0.00	RC	46.521501	6.567242	410.90	12	1	27.75	25.12	4.00	0
110621	488367.00	25.80	57.76	968.16	0.00	RC	46.521501	6.567242	410.90	12	1	27.75	25.12	4.00	0
110621	488368.00	25.79	57.83	968.10	0.00	RC	46.521502	6.567243	410.80	12	1	27.75	25.12	4.00	0
110621	488369.00	25.78	57.97	968.12	0.00	RC	46.521502	6.567243	410.70	12	1	27.75	25.12	4.00	0
110621	488370.00	25.79	58.01	968.17	0.00	RC	46.521502	6.567244	410.60	12	1	27.75	25.12	4.00	0
110621	488371.00	25.79	58.03	968.15	0.00	RC	46.521502	6.567245	410.50	12	1	27.75	25.12	4.00	0
110621	488372.00	25.79	58.02	968.16	0.00	RC	46.521502	6.567247	410.40	12	1	27.75	25.12	4.00	0
110621	488373.00	25.78	58.06	968.14	0.00	RC	46.521503	6.567248	410.20	12	1	27.75	25.12	4.01	0
110621	488374.00	25.78	58.00	968.16	0.00	RC	46.521503	6.567250	409.90	12	1	27.75	25.12	4.00	0
110621	488375.00	25.78	58.00	968.14	0.00	RC	46.521504	6.567251	409.60	12	1	27.75	25.12	4.00	0
110621	488376.00	25.78	58.02	968.10	0.00	RC	46.521505	6.567253	409.40	12	1	27.75	25.12	4.00	0
110621	488377.00	25.80	58.14	968.09	0.00	RC	46.521505	6.567253	409.10	11	1	27.75	25.12	4.01	0
110621	488378.00	25.78	58.12	968.05	0.00	RC	46.521507	6.567253	408.80	12	1	27.75	25.12	4.01	0
110621	488379.00	25.78	58.08	968.06	0.00	RC	46.521508	6.567254	408.40	12	1	27.75	25.12	4.00	0
110621	488380.00	25.78	58.16	968.09	0.00	RC	46.521508	6.567254	408.10	12	1	27.75	25.12	4.00	0
110621	488381.00	25.79	58.18	968.10	0.00	RC	46.521509	6.567255	407.80	12	1	27.75	25.12	4.00	0
110621	488382.00	25.79	58.19	968.13	0.00	RC	46.521510	6.567255	407.50	12	1	27.75	25.12	4.01	0
110621	488383.00	25.76	58.37	968.14	0.00	RC	46.521511	6.567256	407.20	12	1	27.75	25.12	4.00	0
110621	488384.00	25.75	58.45	968.09	0.00	RC	46.521511	6.567256	406.90	12	1	27.75	25.12	4.00	0
110621	488385.00	25.76	58.56	968.09	0.00	RC	46.521512	6.567256	406.70	12	1	27.75	25.12	4.00	0
110621	488386.00	25.75	58.62	968.12	0.00	RC	46.521512	6.567257	406.60	12	1	27.75	25.12	4.00	0
110621	488387.00	25.78	58.69	968.11	0.00	RC	46.521512	6.567257	406.50	12	1	27.75	25.12	4.00	0
110621	488388.00	25.78	58.83	968.08	0.00	RC	46.521512	6.567257	406.50	12	1	27.75	25.12	4.00	0
110621	488389.00	25.78	59.03	968.08	0.00	RC	46.521512	6.567257	406.40	12	1	27.75	25.12	4.00	0
110621	488390.00	25.75	59.16	968.10	0.00	RC	46.521511	6.567258	406.40	12	1	27.75	25.12	4.00	0
110621	488391.00	25.78	59.29	968.07	0.00	RC	46.521510	6.567258	406.40	12	1	27.75	25.12	4.00	0
110621	488392.00	25.76	59.52	968.08	0.00	RC	46.521509	6.567259	406.40	11	1	27.75	25.12	4.00	0
110621	488393.00	25.73	59.64	968.20	0.00	RC	46.521509	6.567260	406.50	11	1	27.75	25.12	4.00	0
110621	488394.00	25.76	59.82	968.17	0.00	RC	46.521509	6.567261	406.60	12	1	27.75	25.12	4.00	0
110621	488395.00	25.76	59.89	968.08	0.00	RC	46.521509	6.567262	406.90	12	1	27.75	25.12	4.00	0
110621	488396.00	25.75	59.95	968.11	0.00	RC	46.521508	6.567262	407.10	12	1	27.75	25.12	4.00	0
110621	488397.00	25.73	60.02	968.12	0.00	RC	46.521507	6.567263	407.30	12	1	27.75	25.12	4.01	0
110621	488398.00	25.76	59.95	968.09	0.00	RC	46.521507	6.567263	407.50	12	1	27.75	25.12	4.00	0
110621	488399.00	25.73	59.83	968.09	0.00	RC	46.521506	6.567264	407.60	12	1	27.75	25.12	4.00	0
110621	488400.00	25.75	59.81	968.10	0.00	RC	46.521505	6.567265	407.70	12	1	27.75	25.12	4.00	0
110621	488401.00	25.75	59.73	968.11	0.00	RC	46.521505	6.567265	407.60	11	1	27.75	25.12	3.99	0
110621	488402.00	25.76	59.77	968.08	0.00	RC	46.521505	6.567265	407.40	11	1	27.75	25.12	3.99	0
110621	488403.00	25.75	59.76	968.09	0.00	RC	46.521505	6.567266	407.30	11	1	27.75	25.12	3.99	0
110621	488404.00	25.73	59.77	968.15	0.00	RC	46.521505	6.567266	407.20	11	1	27.71	25.12	3.99	0
110621	488405.00	25.75	59.83	968.16	0.00	RC	46.521504	6.567267	407.20	12	1	27.65	25.12	3.99	0
110621	488406.00	25.72	59.83	968.18	0.00	RC	46.521504	6.567267	407.20	12	1	27.62	25.12	3.99	0
110621	488407.00	25.73	59.82	968.16	0.00	RC	46.521504	6.567267	407.10	11	1	27.62	25.12	3.99	0
110621	488408.00	25.75	59.73	968.14	0.00	RC	46.521504	6.567268	407.00	11	1	27.67	25.12	3.99	0
110621	488409.00	25.75	59.67	968.17	0.00	RC	46.521504	6.567268	407.00	12	1	27.71	25.12	3.99	0
110621	488410.00	25.73	59.54	968.14	0.00	RC	46.521504	6.567269	406.80	11	1	27.67	25.12	3.99	0
110621	488411.00	25.72	59.46	968.12	0.00	RC	46.521505	6.567269	406.70	11	1	27.65	25.12	3.99	0
110621	488412.00	25.73	59.31	968.12	0.00	RC	46.521505	6.567270	406.60	11	1	27.65	25.12	3.99	0
110621	488413.00	25.73	59.29	968.13	0.00	RC	46.521505	6.567270	406.50	11	1	27.64	25.12	3.99	0
110621	488414.00	25.72	59.19	968.13	0.00	RC	46.521505	6.567270	406.50	12	1	27.62	25.12	3.99	0
110621	488415.00	25.72	59.16	968.07	0.00	RC	46.521505	6.567270	406.50	12	1	27.65	25.12	3.98	0
110621	488416.00	25.71	59.21	968.03	0.00	RC	46.521505	6.567270	406.40	12	1	27.65	25.12	3.99	0
110621	488417.00	25.72	59.17	968.09	0.00	RC	46.521505	6.567270	406.40	12	1	27.64	25.12	3.99	0
110621	488418.00	25.73	59.15	968.14	0.00	RC	46.521506	6.567270	406.30	12	1	27.64	25.12	3.99	0
