Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yawUnWrapped,IMU_ATTI(0):tiltInclination,IMU_ATTI(0):tiltDirectionEarthFrame,IMU_ATTI(0):tiltDirectionBodyFrame,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,flightTime,navHealth,General:vpsHeight,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,RC:Aileron,RC:Elevator,RC:Rudder,RC:Throttle,Controller:sig_level,Controller:mode_switch,flyCState,Controller:Aileron,Controller:Elevator,Controller:Rudder,Controller:Throttle,Controller:ctrlMode,Controller:navHealth,RC:failSafe,RC:dataLost,RC:appLost,RC:sigStrength,RC:connected,HP:Longitude,HP:Latitude,HP:rthHeight,Battery:status,SMART_BATT:goHome%,SMART_BATT:land%,SMART_BATT:goHomeTime,SMART_BATT:landTime,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Wind:velocity,Wind:direction,Wind:fromDir,Wind:N,Wind:E,AirComp:Alti,AirComp:MotorSpeed,AirComp:VelLevel,eventLog,flyCState,flycCommand,flightAction,nonGPSCause,compassError,connectedToRC,Battery:lowVoltage,RC:ModeSwitch,gpsUsed,visionUsed,notEnoughForce,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,BattInfo:Ad_v,BattInfo:r_time,BattInfo:AvgCurrent,BattInfo:vol_t,BattInfo:Pack_ve,BattInfo:Current,BattInfo:RemainingCap,BattInfo:Remaining%,BattInfo:Temp,BattInfo:right,BattInfo:l_cell,BattInfo:dyna_cnt,BattInfo:FullCap,BattInfo:out_ctl,BattInfo:out_ctl_f,AirCraftCondition:fsmState,AirCraftCondition:nearGround,AirCraftCondition:landState,Attribute|Value,ConvertDatV3,03.07.2006
148391020,-24.561,,,0,44.868855,0,8.48E-04,0.23341504,-0.95762527,0.9856619,32.567078,-0.7118505,13.180263,35.140297,-20,-274,1556,1580,0,0,0,0,0,-20.26352216,1.249494375,-89.25631221,270.7436878,20.29597438,177.3626385,-93.38104933,270.7436878,132.0393938,-7.140593461,-12.72088814,-87.17585327,,0,,,40.73,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.6917017,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.8,14.9,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
148558274,-24.524,,,0,45.15747,0,0.07982457,0.24608395,-1.046928,1.078419,14.691463,0.49085844,-7.135465,16.33998,-20,-243,1569,1587,0,0,0,0,0,-19.45279854,1.283110564,-88.98545302,271.014547,19.48893317,177.3858977,-93.62864931,271.014547,132.3032486,-6.356009802,-12.77461198,-87.08386485,,0,,,40.73,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70140684,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.9,14.7,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
148711617,-24.489,,,0,45.02092,0,0.03590326,0.21937075,-0.9604774,0.9858648,16.355007,-2.0304852,3.8087935,16.914965,-15,-227,1569,1585,0,0,0,0,0,-18.92939889,1.195596295,-89.21610883,270.7838912,18.96191763,177.3014668,-93.4824244,270.7838912,132.0864066,-5.850032022,-12.78050137,-86.59517822,,0,,,40.73,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70140684,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.8,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
148864542,-24.455,,,0,44.659878,0,-0.043402072,0.35638207,-0.9897042,1.0528088,9.887776,1.8250948,0.5711411,10.0710125,0,-215,1579,1593,0,0,0,0,0,-18.47091306,1.254786892,-89.02571841,270.9742816,18.50788228,177.2225529,-93.75172871,270.9742816,132.266439,-5.416595003,-12.77662829,-83.39994185,,0,,,40.75,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70140684,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149021785,-24.421,,,0,45.084023,0,0.055053215,0.22431712,-0.9531641,0.98075014,11.746484,-0.9744581,4.5474095,12.633622,-2,-204,1572,1585,0,0,0,0,0,-18.05473082,1.271135107,-89.00693256,270.9930674,18.09379075,177.0989613,-93.89410614,270.9930674,132.2845872,-5.023131363,-12.7611097,-83.66451038,,0,,,40.75,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7026722,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.9,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149177662,-24.386,,,0,45.07782,0,-0.003777164,0.31437317,-0.9831825,1.0322269,9.900707,0.8084951,3.4591763,10.518724,-18,-189,1574,1585,0,0,0,0,0,-17.65519119,1.320206533,-88.76155279,271.2384472,17.69853205,177.0969898,-94.14145742,271.2384472,132.5115731,-4.65207913,-12.77783354,-86.55762567,,0,,,40.78,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7026722,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.4,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149341608,-24.349,,,0,44.85437,0,0.082097754,0.23004349,-0.936949,0.96826315,16.584845,0.6370186,-8.286064,18.550518,-2,-181,1574,1584,0,0,0,0,0,-17.17163688,1.285493114,-88.9331431,271.0668569,17.21418523,176.9134032,-94.15345367,271.0668569,132.3445523,-4.187451011,-12.75032742,-83.55933509,,0,,,40.81,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7026722,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.9,14.9,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149493941,-24.316,,,0,45.176094,0,0.018071353,0.30715418,-0.9928343,1.0394182,12.39581,-0.58104503,-5.3018293,13.494559,0,-168,1592,1600,0,0,0,0,0,-16.65365205,1.207341913,-89.1427257,270.8572743,16.69263965,176.8271968,-94.03007753,270.8572743,132.1398051,-3.684289837,-12.75662198,-83.5943429,,0,,,40.81,0,0,0.2,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7041294,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.113,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149651189,-24.281,,,0,44.88437,0,0.05292712,0.2326953,-0.9296386,0.9597793,22.831861,2.9712884,-15.062949,27.513905,-12,-161,1587,1595,0,0,0,0,0,-16.05235049,1.100132336,-89.51964371,270.4803563,16.08621546,176.6621195,-93.81823682,270.4803563,131.7778206,-3.100316697,-12.74741245,-86.34689355,,0,,,40.81,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7041294,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.113,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149818306,-24.244,,,0,44.872986,0,-0.04339743,0.26208448,-0.97579485,1.0113097,23.466608,2.4222434,-2.217979,23.695324,-15,-143,1579,1585,0,0,0,0,0,-15.182066,1.095060521,-89.82037705,270.1796229,15.21794321,176.150303,-94.02931999,270.1796229,131.4869539,-2.246379394,-12.65922234,-86.91642691,,0,,,40.83,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.7041294,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.9,14.9,14.9,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.114,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
149971612,-24.209,,,0,45.044712,0,0.040055946,0.24287091,-0.9871005,1.0173289,22.368614,-0.19858062,-3.1116989,22.584885,-23,-109,1585,1588,0,0,0,0,0,-14.3995394,1.077631176,-89.8638979,270.1361021,14.43652267,175.9458573,-94.19024484,270.1361021,131.4485624,-1.484043892,-12.65601688,-88.7321974,,0,,,40.85,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70116,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.697918,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,15,14.8,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.114,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
150124591,-24.175,,,0,44.58332,0,0.014698325,0.20504113,-0.97007185,0.99161345,26.628025,0.2583278,-2.05959,26.708805,-18,-89,1587,1589,0,0,0,0,0,-13.52526189,1.04749638,-89.98366851,270.0163315,13.5628395,175.6695278,-94.34680367,270.0163315,131.3348813,-0.621451459,-12.65775604,-87.86894483,,0,,,40.84,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70116,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.8,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
150281359,-24.141,,,0,44.658844,0,0.002978953,0.28631553,-0.94415355,0.98661613,37.212536,-1.0736222,7.0376167,37.887383,-18,-81,1587,1589,0,0,0,0,0,-12.42259011,1.043950012,-89.91881854,270.0811815,12.46369988,175.3521781,-94.7290034,270.0811815,131.4071747,0.463448232,-12.67816425,-87.69501215,,0,,,40.9,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70116,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4610442,12800,15.114,1.52,2015,38,4.4,1,3773,0,5304,0,0,0,TRUE,1,,,
150450523,-24.103,,,0,45.340572,0,-0.017792234,0.28717434,-0.89598894,0.94105357,60.011032,0.7716702,7.1087275,60.43553,-10,-35,1592,1592,0,0,0,0,0,-10.4699435,1.102700241,-89.59078661,270.4092134,10.52532204,174.4628129,-95.94640044,270.4092134,131.7488863,2.390102282,-12.68756529,-85.45711599,,0,,,40.88,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,1.22,-0.07,,0.003466288,0.017492037,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70272803,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.8,14.8,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,1,,,
150601627,-24.069,,,0,45.043682,0,0.085280046,0.2020165,-0.9075189,0.9336348,72.790955,-0.44125375,-2.1159797,72.823044,8,26,1592,1592,0,0,0,0,0,-8.451489578,1.119786694,-89.53461052,270.4653895,8.523239308,172.9711521,-97.49423738,270.4653895,131.8322586,4.392174443,-12.68239105,-81.5246115,,0,,,40.89,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,1.22,-0.07,,0.003466288,0.017492037,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70272803,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,1,,,
150752927,-24.036,,,0,45.509182,0,0.055442285,0.16063623,-1.0415207,1.055293,60.053432,12.214403,-8.018106,61.80531,8,106,1595,1598,0,0,0,0,0,-5.972403431,1.248019917,-89.80370018,270.1962998,6.099566772,168.4331371,-101.7631627,270.1962998,131.5907297,6.873298572,-12.52120458,-81.13886291,,0,,,40.91,0,0,0.1,,,0,0,20200805,120633,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,1.22,-0.07,,0.003466288,0.017492037,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.70272803,0.002,0,0.002,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,0,,,
150912331,-24,,,0,44.987816,0,-0.029419161,-0.2910921,-1.0038525,1.0456195,83.063515,31.849535,-40.200027,97.62163,-29,144,1585,1591,0,0,0,0,0,-3.308878394,2.075128814,-90.85647865,269.1435214,3.903297296,147.0674771,-122.0760442,269.1435214,130.5806688,9.546907631,-11.61320523,-83.20866259,,0,,,40.89,0,0,0.1,,,0,0,20200805,120634,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,2.25,0.09,,0.003600785,0.01750189,,0.009521052,0,0,0.009521915,0,0.00952055,5.95E-04,0,0.7070649,5.95E-04,0,5.95E-04,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.115,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,0,,,
151080547,-23.963,,,0,44.787125,0,0.1359315,-0.20507205,-1.1045917,1.1316602,30.465925,17.304577,3.225516,35.185577,-12,193,1574,1585,0,0,0,0,0,-3.031249198,1.475495708,-91.88436012,268.1156399,3.370081314,152.176661,-115.9389789,268.1156399,129.469438,9.843419548,-12.15881762,-84.16246902,,0,,,40.91,0,0,0.1,,,0,0,20200805,120634,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,2.25,0.09,,0.003600785,0.01750189,,0.009521052,0,0,0.009521915,0,0.00952055,5.95E-04,0,0.7070649,5.95E-04,0,5.95E-04,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.114,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,0,,,
151231621,-23.929,,,0,44.757126,0,0.08283772,-0.05540099,-1.046805,1.051538,4.9524803,-4.9801874,5.6339283,9.003915,-10,185,1579,1589,0,0,0,0,0,-3.157896669,1.240997912,-91.29055703,268.709443,3.392073105,157.2721961,-111.4372469,268.709443,130.003769,9.693955709,-12.42584662,-84.96725722,,0,,,40.89,0,0,0.1,,,0,0,20200805,120634,,,99.99,99.99,3.75E+07,0,0,0,,,,0,0,0,0,0,2,Atti,0,0,0,0,Atti,0,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,,1.84,0.27,,0.003833106,0.017508227,,0.001737993,0,0,0.00173799,0,0.001738543,1.09E-04,0,0.69694835,1.09E-04,0,1.09E-04,,1000000,0,0,0,0,30,30,30,28,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,Atti,OTHER,NONE,FORBIN,FALSE,Connected,,P,FALSE,FALSE,FALSE,NONE,0,0,0,,,,,15.114,0,1.4659954,12800,15.114,1.538,2015,38,4.4,1,3774,0,5304,0,0,0,TRUE,0,,,
