137338.00	19.24	23.55	969.01	0.00	RC	0.00	46.521385	6.567084	405.90	7	1	24.15	19.27	4.08	0
137339.00	19.26	23.53	969.01	0.00	RC	0.00	46.521385	6.567082	405.50	7	1	24.12	19.25	4.08	0
137340.00	19.26	23.47	969.04	0.00	RC	0.00	46.521385	6.567081	405.00	7	1	24.12	19.25	4.08	0
137342.00	19.21	23.47	969.01	0.00	RC	0.00	46.521385	6.567078	404.60	7	1	24.12	19.25	4.08	0
137343.00	19.24	23.52	969.00	0.00	RC	0.00	46.521385	6.567078	404.30	7	1	24.12	19.25	4.08	0
137344.00	19.21	23.56	968.97	0.00	RC	0.00	46.521386	6.567077	404.00	7	1	24.12	19.25	4.08	0
137345.00	19.24	23.56	968.96	0.00	RC	0.00	46.521386	6.567077	403.70	7	1	24.12	19.25	4.08	0
137346.00	19.20	23.52	969.03	0.00	RC	0.00	46.521386	6.567077	403.50	7	1	24.12	19.25	4.08	0
137347.00	19.20	23.67	969.06	0.00	RC	0.00	46.521386	6.567076	403.30	7	1	24.12	19.25	4.08	0
137348.00	19.20	23.73	969.05	0.00	RC	0.00	46.521386	6.567076	403.10	7	1	24.12	19.25	4.08	0
137349.00	19.21	23.71	968.95	0.00	RC	0.00	46.521386	6.567076	403.00	7	1	24.12	19.25	4.08	0
137350.00	19.17	23.69	968.91	0.00	RC	0.00	46.521386	6.567076	402.70	7	1	24.12	19.24	4.08	0
137351.00	19.20	23.75	968.94	0.00	RC	0.00	46.521386	6.567076	402.50	7	1	24.12	19.24	4.08	0
137352.00	19.19	23.78	968.92	0.00	RC	0.00	46.521385	6.567076	402.40	7	1	24.12	19.25	4.08	0
137353.00	19.19	23.77	968.89	0.00	RC	0.00	46.521385	6.567076	402.20	7	1	24.12	19.25	4.08	0
137354.00	19.19	23.71	968.91	0.00	RC	0.00	46.521385	6.567077	402.20	7	1	24.10	19.25	4.08	0
137355.00	19.17	23.77	968.97	0.00	RC	0.00	46.521385	6.567078	402.20	7	1	24.04	19.25	4.08	0
137356.00	19.16	23.75	968.99	0.00	RC	0.00	46.521385	6.567078	402.20	7	1	24.00	19.21	4.08	0
137357.00	19.17	23.69	968.97	0.00	RC	0.00	46.521385	6.567079	402.20	7	1	24.00	19.19	4.08	0
137358.00	19.17	23.69	968.96	0.00	RC	0.00	46.521384	6.567079	402.20	7	1	24.00	19.19	4.08	0
137359.00	19.16	23.78	968.97	0.00	RC	0.00	46.521384	6.567081	402.40	7	1	24.00	19.16	4.07	0
137360.00	19.16	23.87	968.95	0.00	RC	0.00	46.521384	6.567082	402.50	7	1	24.00	19.14	4.08	0
137361.00	19.16	23.83	968.92	0.00	RC	0.00	46.521384	6.567083	402.70	7	1	24.00	19.12	4.08	0
137362.00	19.16	23.86	968.89	0.00	RC	0.00	46.521384	6.567085	403.00	7	1	24.00	19.12	4.08	0
137363.00	19.16	23.81	968.86	0.00	RC	0.00	46.521383	6.567087	403.20	7	1	24.00	19.12	4.07	0
137364.00	19.16	23.83	968.89	0.00	RC	0.00	46.521384	6.567088	403.20	7	1	24.00	19.12	4.08	0
